customer_id,recency,frequency,monetary,avg_order_value,total_items,discount_rate,unique_categories,R_score,F_score,M_score,RFM_score,segment
CUST03965,90,22,2326.49,105.74954545454544,105,0.36363636363636365,9,3,3,3,9,Loyal Customers
CUST03966,18,171,15381.32,89.94923976608187,835,0.26900584795321636,10,5,5,5,15,Champions
CUST03967,143,1,31.15,31.15,4,0.0,1,2,1,1,4,Lost Customers
CUST03968,23,150,13373.45,89.15633333333334,716,0.2866666666666667,10,5,5,5,15,Champions
CUST03969,33,37,3350.09,90.54297297297298,205,0.2702702702702703,9,5,4,4,13,Champions
CUST03970,389,25,1772.78,70.9112,125,0.24,8,1,4,3,8,At Risk
CUST03971,56,89,8059.45,90.55561797752809,438,0.4044943820224719,10,4,5,5,14,Champions
CUST03972,43,1,176.05,176.05,6,1.0,1,4,1,1,6,Recent Customers
CUST03973,93,8,659.71,82.46375,30,0.125,5,3,2,2,7,Potential Loyalists
CUST03974,19,61,3559.28,58.3488524590164,308,0.2786885245901639,10,5,5,4,14,Champions
CUST03975,96,42,4321.85,102.90119047619048,195,0.2619047619047619,9,3,4,4,11,Loyal Customers
CUST03976,11,1,130.55,130.55,5,0.0,1,5,1,1,7,Recent Customers
CUST03977,42,39,13684.79,350.8920512820513,206,0.2564102564102564,10,5,4,5,14,Champions
CUST03978,81,22,1593.57,72.435,109,0.09090909090909091,8,3,3,3,9,Loyal Customers
CUST03979,358,8,414.83,51.85375,33,0.25,5,1,2,2,5,Lost Customers
CUST03980,89,11,1117.43,101.58454545454546,52,0.6363636363636364,7,3,3,3,9,Loyal Customers
CUST03981,57,1,42.32,42.32,8,0.0,1,4,1,1,6,Recent Customers
CUST03982,155,17,2678.32,157.54823529411766,81,0.29411764705882354,6,2,3,4,9,Potential Loyalists
CUST03983,24,200,20535.03,102.67514999999999,1007,0.22,10,5,5,5,15,Champions
CUST03984,37,4,426.94,106.735,21,0.0,3,5,2,2,9,Recent Customers
CUST03985,14,200,11394.89,56.97445,945,0.31,10,5,5,5,15,Champions
CUST03986,334,13,835.27,64.25153846153846,77,0.0,6,1,3,2,6,Potential Loyalists
CUST03987,34,1,195.95,195.95,4,1.0,1,5,1,1,7,Recent Customers
CUST03988,26,24,2653.0,110.54166666666667,116,0.20833333333333334,9,5,4,4,13,Champions
CUST03989,209,15,1397.22,93.148,69,0.06666666666666667,10,2,3,3,8,Potential Loyalists
CUST03990,67,36,3169.15,88.03194444444445,190,0.25,10,4,4,4,12,Champions
CUST03991,36,18,3479.75,193.31944444444446,98,0.3888888888888889,6,5,3,4,12,Loyal Customers
CUST03992,163,1,131.37,131.37,5,1.0,1,2,1,1,4,Lost Customers
CUST03993,189,2,172.01999999999998,86.00999999999999,11,0.0,2,2,1,1,4,Lost Customers
CUST03994,97,107,6104.39,57.0503738317757,520,0.35514018691588783,10,3,5,5,13,Loyal Customers
CUST03995,204,1,74.01,74.01,6,1.0,1,2,1,1,4,Lost Customers
CUST03996,80,42,3964.12,94.38380952380952,231,0.2857142857142857,10,3,4,4,11,Loyal Customers
CUST03997,312,3,297.34000000000003,99.11333333333334,13,0.3333333333333333,3,1,2,1,4,Lost Customers
CUST03998,339,2,106.49,53.245,18,0.0,1,1,1,1,3,Lost Customers
CUST03999,202,2,84.96000000000001,42.480000000000004,12,0.5,1,2,1,1,4,Lost Customers
CUST04000,197,97,10117.43,104.30340206185568,441,0.31958762886597936,10,2,5,5,12,At Risk
CUST04001,0,1,62.96,62.96,5,1.0,1,5,1,1,7,Recent Customers
CUST04002,62,3,453.73,151.24333333333334,19,0.0,2,4,2,2,8,Recent Customers
CUST04003,70,135,13932.36,103.20266666666667,677,0.3111111111111111,10,4,5,5,14,Champions
CUST04004,160,4,142.01,35.5025,17,0.25,3,2,2,1,5,Lost Customers
CUST04005,107,32,3046.86,95.214375,166,0.34375,10,2,4,4,10,At Risk
CUST04006,122,22,1374.32,62.46909090909091,125,0.22727272727272727,7,2,3,3,8,Potential Loyalists
CUST04007,31,14,2090.3199999999997,149.3085714285714,87,0.42857142857142855,8,5,3,3,11,Loyal Customers
CUST04008,99,1,74.18,74.18,9,1.0,1,3,1,1,5,Potential Loyalists
CUST04009,73,48,4333.83,90.288125,249,0.2708333333333333,10,3,4,4,11,Loyal Customers
CUST04010,80,35,1727.84,49.36685714285714,155,0.2571428571428571,9,3,4,3,10,Loyal Customers
CUST04011,159,8,1291.5800000000002,161.44750000000002,36,0.125,3,2,2,3,7,Lost Customers
CUST04012,37,82,10453.16,127.47756097560975,400,0.2926829268292683,10,5,5,5,15,Champions
CUST04013,5,1,20.26,20.26,6,1.0,1,5,1,1,7,Recent Customers
CUST04014,47,200,21577.66,107.8883,1029,0.33,10,4,5,5,14,Champions
CUST04015,70,11,862.72,78.42909090909092,66,0.0,6,4,3,2,9,Loyal Customers
CUST04016,85,12,1625.54,135.46166666666667,60,0.3333333333333333,7,3,3,3,9,Loyal Customers
CUST04017,92,35,2323.21,66.37742857142857,162,0.3142857142857143,9,3,4,3,10,Loyal Customers
CUST04018,121,14,727.24,51.94571428571429,65,0.07142857142857142,7,2,3,2,7,Potential Loyalists
CUST04019,85,1,55.05,55.05,5,0.0,1,3,1,1,5,Potential Loyalists
CUST04020,3,34,2811.63,82.69500000000001,207,0.4411764705882353,10,5,4,4,13,Champions
CUST04021,59,32,2990.97,93.4678125,174,0.34375,8,4,4,4,12,Champions
CUST04022,39,90,5644.29,62.714333333333336,434,0.3111111111111111,10,5,5,4,14,Champions
CUST04023,172,36,3123.35,86.75972222222222,165,0.19444444444444445,8,2,4,4,10,At Risk
CUST04024,40,4,1279.3899999999999,319.84749999999997,20,0.0,3,5,2,3,10,Recent Customers
CUST04025,218,29,2817.08,97.14068965517241,171,0.3448275862068966,8,2,4,4,10,At Risk
CUST04026,209,5,859.63,171.926,29,0.2,4,2,2,2,6,Lost Customers
CUST04027,26,200,20680.86,103.4043,993,0.34,10,5,5,5,15,Champions
CUST04028,122,1,33.13,33.13,8,1.0,1,2,1,1,4,Lost Customers
CUST04029,117,6,514.56,85.75999999999999,41,0.5,5,2,2,2,6,Lost Customers
CUST04030,46,133,13848.35,104.12293233082707,671,0.2857142857142857,10,4,5,5,14,Champions
CUST04031,86,5,556.3,111.25999999999999,19,0.6,4,3,2,2,7,Potential Loyalists
CUST04032,15,1,28.22,28.22,7,0.0,1,5,1,1,7,Recent Customers
CUST04033,32,29,2744.62,94.64206896551724,152,0.2413793103448276,9,5,4,4,13,Champions
CUST04034,18,35,3275.05,93.57285714285715,171,0.2,9,5,4,4,13,Champions
CUST04035,46,2,456.04999999999995,228.02499999999998,10,0.0,2,4,1,2,7,Recent Customers
CUST04036,11,130,13881.62,106.78169230769231,666,0.3,10,5,5,5,15,Champions
CUST04037,15,1,665.19,665.19,9,0.0,1,5,1,2,8,Recent Customers
CUST04038,426,8,576.04,72.005,41,0.625,5,1,2,2,5,Lost Customers
CUST04039,98,21,2323.34,110.63523809523811,96,0.19047619047619047,9,3,3,3,9,Loyal Customers
CUST04040,392,20,3428.29,171.4145,90,0.3,7,1,3,4,8,Potential Loyalists
CUST04041,185,22,4735.08,215.23090909090908,110,0.18181818181818182,7,2,3,4,9,Potential Loyalists
CUST04042,188,3,204.38,68.12666666666667,9,0.3333333333333333,3,2,2,1,5,Lost Customers
CUST04043,176,31,5181.7,167.1516129032258,155,0.25806451612903225,9,2,4,4,10,At Risk
CUST04044,153,10,733.15,73.315,47,0.4,5,2,3,2,7,Potential Loyalists
CUST04045,61,18,1211.3,67.29444444444444,116,0.2222222222222222,8,4,3,3,10,Loyal Customers
CUST04046,11,1,31.85,31.85,9,0.0,1,5,1,1,7,Recent Customers
CUST04047,99,34,3145.35,92.51029411764705,179,0.17647058823529413,10,3,4,4,11,Loyal Customers
CUST04048,70,133,12009.79,90.29917293233083,677,0.3082706766917293,10,4,5,5,14,Champions
CUST04049,36,107,10814.56,101.07065420560747,564,0.32710280373831774,10,5,5,5,15,Champions
CUST04050,60,12,1098.61,91.55083333333333,53,0.16666666666666666,7,4,3,3,10,Loyal Customers
CUST04051,62,98,23703.73,241.87479591836734,494,0.3163265306122449,10,4,5,5,14,Champions
CUST04052,44,27,2294.13,84.96777777777778,142,0.37037037037037035,6,4,4,3,11,Champions
CUST04053,37,9,503.78999999999996,55.97666666666666,44,0.1111111111111111,6,5,2,2,9,Recent Customers
CUST04054,152,2,136.72,68.36,16,0.5,2,2,1,1,4,Lost Customers
CUST04055,92,3,137.64,45.879999999999995,14,0.3333333333333333,1,3,2,1,6,Potential Loyalists
CUST04056,80,15,1169.74,77.98266666666667,91,0.2,3,3,3,3,9,Loyal Customers
CUST04057,120,16,1086.41,67.900625,94,0.4375,7,2,3,3,8,Potential Loyalists
CUST04058,52,15,3104.7,206.98,62,0.3333333333333333,6,4,3,4,11,Loyal Customers
CUST04059,6,7,612.22,87.46000000000001,36,0.42857142857142855,4,5,2,2,9,Recent Customers
CUST04060,73,13,1301.76,100.13538461538461,44,0.38461538461538464,5,3,3,3,9,Loyal Customers
CUST04061,188,7,582.49,83.21285714285715,39,0.2857142857142857,5,2,2,2,6,Lost Customers
CUST04062,45,56,4779.29,85.34446428571428,251,0.25,10,4,5,4,13,Champions
CUST04063,314,23,2278.3,99.05652173913045,129,0.2608695652173913,9,1,3,3,7,Potential Loyalists
CUST04064,327,30,2582.6,86.08666666666666,158,0.5,10,1,4,4,9,At Risk
CUST04065,58,31,2838.45,91.56290322580645,165,0.3548387096774194,8,4,4,4,12,Champions
CUST04066,34,19,1322.43,69.60157894736842,93,0.3684210526315789,9,5,3,3,11,Loyal Customers
CUST04067,121,27,2834.29,104.9737037037037,148,0.4074074074074074,8,2,4,4,10,At Risk
CUST04068,138,6,435.51,72.585,42,0.16666666666666666,3,2,2,2,6,Lost Customers
CUST04069,96,24,2302.72,95.94666666666666,122,0.3333333333333333,8,3,4,3,10,Loyal Customers
CUST04070,331,4,579.58,144.895,15,0.25,4,1,2,2,5,Lost Customers
CUST04071,17,22,1841.17,83.68954545454545,130,0.45454545454545453,6,5,3,3,11,Loyal Customers
CUST04072,179,10,873.51,87.351,53,0.5,4,2,3,2,7,Potential Loyalists
CUST04073,106,14,1380.05,98.575,60,0.42857142857142855,8,2,3,3,8,Potential Loyalists
CUST04074,63,40,2293.65,57.34125,176,0.225,10,4,4,3,11,Champions
CUST04075,132,30,3575.42,119.18066666666667,150,0.3,9,2,4,4,10,At Risk
CUST04076,80,200,18976.59,94.88295,1015,0.29,10,3,5,5,13,Loyal Customers
CUST04077,154,1,35.99,35.99,7,1.0,1,2,1,1,4,Lost Customers
CUST04078,70,9,4882.84,542.5377777777778,33,0.1111111111111111,4,4,2,4,10,Recent Customers
CUST04079,48,83,8862.58,106.77807228915663,386,0.3132530120481928,10,4,5,5,14,Champions
CUST04080,115,22,1612.8,73.30909090909091,120,0.2727272727272727,8,2,3,3,8,Potential Loyalists
CUST04081,143,17,1862.05,109.53235294117647,98,0.17647058823529413,6,2,3,3,8,Potential Loyalists
CUST04082,59,4,522.36,130.59,20,0.25,3,4,2,2,8,Recent Customers
CUST04083,352,70,9427.03,134.67185714285716,327,0.24285714285714285,10,1,5,5,11,At Risk
CUST04084,129,9,463.28000000000003,51.47555555555556,43,0.3333333333333333,5,2,2,2,6,Lost Customers
CUST04085,85,2,121.94999999999999,60.974999999999994,8,0.5,2,3,1,1,5,Potential Loyalists
CUST04086,211,15,1579.01,105.26733333333333,88,0.3333333333333333,8,2,3,3,8,Potential Loyalists
CUST04087,102,2,89.49,44.745,5,0.5,1,2,1,1,4,Lost Customers
CUST04088,123,1,73.46,73.46,8,0.0,1,2,1,1,4,Lost Customers
CUST04089,60,200,20076.37,100.38185,912,0.245,10,4,5,5,14,Champions
CUST04090,190,8,922.36,115.295,41,0.375,4,2,2,2,6,Lost Customers
CUST04091,131,8,466.0,58.25,43,0.375,6,2,2,2,6,Lost Customers
CUST04092,72,1,45.7,45.7,9,1.0,1,3,1,1,5,Potential Loyalists
CUST04093,40,6,1831.6599999999999,305.27666666666664,26,0.16666666666666666,3,5,2,3,10,Recent Customers
CUST04094,85,42,2045.45,48.701190476190476,210,0.16666666666666666,10,3,4,3,10,Loyal Customers
CUST04095,21,15,1484.1399999999999,98.94266666666665,91,0.2,8,5,3,3,11,Loyal Customers
CUST04096,25,21,1305.37,62.16047619047619,108,0.19047619047619047,8,5,3,3,11,Loyal Customers
CUST04097,58,1,88.86,88.86,4,1.0,1,4,1,1,6,Recent Customers
CUST04098,344,5,580.39,116.078,28,0.0,2,1,2,2,5,Lost Customers
CUST04099,138,7,460.90999999999997,65.8442857142857,31,0.14285714285714285,4,2,2,2,6,Lost Customers
CUST04100,57,9,879.28,97.69777777777777,52,0.2222222222222222,4,4,2,2,8,Recent Customers
CUST04101,7,4,264.47,66.1175,24,0.25,2,5,2,1,8,Recent Customers
CUST04102,98,47,3058.09,65.06574468085107,248,0.2765957446808511,10,3,4,4,11,Loyal Customers
CUST04103,402,5,619.61,123.922,29,0.4,3,1,2,2,5,Lost Customers
CUST04104,81,44,5029.679999999999,114.31090909090908,205,0.2727272727272727,9,3,4,4,11,Loyal Customers
CUST04105,399,12,933.15,77.7625,66,0.16666666666666666,6,1,3,2,6,Potential Loyalists
CUST04106,138,15,1459.03,97.26866666666666,65,0.2,6,2,3,3,8,Potential Loyalists
CUST04107,52,200,19750.37,98.75184999999999,1010,0.275,10,4,5,5,14,Champions
CUST04108,205,10,1208.46,120.846,61,0.4,5,2,3,3,8,Potential Loyalists
CUST04109,59,17,1913.3600000000001,112.55058823529413,110,0.35294117647058826,6,4,3,3,10,Loyal Customers
CUST04110,72,9,518.43,57.603333333333325,36,0.2222222222222222,5,3,2,2,7,Potential Loyalists
CUST04111,123,4,143.95000000000002,35.987500000000004,21,0.25,3,2,2,1,5,Lost Customers
CUST04112,21,57,5165.97,90.63105263157895,290,0.3157894736842105,10,5,5,4,14,Champions
CUST04113,72,15,957.23,63.815333333333335,72,0.26666666666666666,7,3,3,2,8,Loyal Customers
CUST04114,30,13,1311.98,100.92153846153846,61,0.15384615384615385,6,5,3,3,11,Loyal Customers
CUST04115,41,1,97.8,97.8,8,0.0,1,5,1,1,7,Recent Customers
CUST04116,500,5,533.08,106.61600000000001,25,0.0,4,1,2,2,5,Lost Customers
CUST04117,82,12,1541.35,128.44583333333333,90,0.4166666666666667,5,3,3,3,9,Loyal Customers
CUST04118,259,14,1796.93,128.35214285714287,70,0.2857142857142857,6,1,3,3,7,Potential Loyalists
CUST04119,86,1,223.53,223.53,1,0.0,1,3,1,1,5,Potential Loyalists
CUST04120,280,10,736.22,73.622,46,0.1,7,1,3,2,6,Potential Loyalists
CUST04121,31,28,2394.93,85.53321428571428,145,0.32142857142857145,6,5,4,3,12,Champions
CUST04122,60,1,17.33,17.33,5,0.0,1,4,1,1,6,Recent Customers
CUST04123,306,10,807.2099999999999,80.72099999999999,44,0.2,5,1,3,2,6,Potential Loyalists
CUST04124,181,1,55.21,55.21,3,0.0,1,2,1,1,4,Lost Customers
CUST04125,326,6,291.81,48.635,32,0.3333333333333333,6,1,2,1,4,Lost Customers
CUST04126,83,32,3710.98,115.968125,162,0.15625,10,3,4,4,11,Loyal Customers
CUST04127,30,31,3701.78,119.41225806451614,144,0.2903225806451613,9,5,4,4,13,Champions
CUST04128,76,4,824.34,206.085,30,0.5,2,3,2,2,7,Potential Loyalists
CUST04129,85,58,7693.08,132.63931034482758,309,0.3448275862068966,10,3,5,5,13,Loyal Customers
CUST04130,67,30,3252.94,108.43133333333334,152,0.3333333333333333,9,4,4,4,12,Champions
CUST04131,209,2,46.02,23.01,13,0.5,2,2,1,1,4,Lost Customers
CUST04132,74,16,872.04,54.5025,81,0.25,6,3,3,2,8,Loyal Customers
CUST04133,144,3,70.22999999999999,23.409999999999997,15,0.3333333333333333,2,2,2,1,5,Lost Customers
CUST04134,282,1,79.75,79.75,7,0.0,1,1,1,1,3,Lost Customers
CUST04135,164,1,94.89,94.89,1,0.0,1,2,1,1,4,Lost Customers
CUST04136,3,200,19025.35,95.12674999999999,1002,0.335,10,5,5,5,15,Champions
CUST04137,628,4,207.67999999999998,51.919999999999995,24,0.25,3,1,2,1,4,Lost Customers
CUST04138,354,28,2526.75,90.24107142857143,146,0.32142857142857145,8,1,4,4,9,At Risk
CUST04139,76,92,7860.5,85.44021739130434,450,0.2826086956521739,10,3,5,5,13,Loyal Customers
CUST04140,34,1,95.77,95.77,5,0.0,1,5,1,1,7,Recent Customers
CUST04141,46,7,454.01,64.85857142857142,26,0.2857142857142857,7,4,2,2,8,Recent Customers
CUST04142,252,11,621.29,56.48090909090909,61,0.18181818181818182,5,1,3,2,6,Potential Loyalists
CUST04143,70,52,5929.26,114.02423076923077,287,0.34615384615384615,9,4,4,5,13,Champions
CUST04144,112,1,8.27,8.27,7,0.0,1,2,1,1,4,Lost Customers
CUST04145,89,17,1850.06,108.82705882352941,101,0.29411764705882354,7,3,3,3,9,Loyal Customers
CUST04146,35,29,3220.74,111.05999999999999,153,0.3448275862068966,9,5,4,4,13,Champions
CUST04147,215,7,388.95,55.56428571428571,31,0.2857142857142857,5,2,2,2,6,Lost Customers
CUST04148,89,2,180.20999999999998,90.10499999999999,7,0.5,2,3,1,1,5,Potential Loyalists
CUST04149,83,1,67.46,67.46,4,0.0,1,3,1,1,5,Potential Loyalists
CUST04150,388,11,1592.16,144.7418181818182,56,0.2727272727272727,6,1,3,3,7,Potential Loyalists
CUST04151,7,1,108.61,108.61,5,0.0,1,5,1,1,7,Recent Customers
CUST04152,30,13,1223.77,94.13615384615385,64,0.15384615384615385,6,5,3,3,11,Loyal Customers
CUST04153,87,20,1764.07,88.20349999999999,108,0.4,6,3,3,3,9,Loyal Customers
CUST04154,73,70,6594.41,94.20585714285714,352,0.38571428571428573,10,3,5,5,13,Loyal Customers
CUST04155,50,85,18304.96,215.3524705882353,424,0.4588235294117647,10,4,5,5,14,Champions
CUST04156,47,200,55662.520000000004,278.31260000000003,943,0.26,10,4,5,5,14,Champions
CUST04157,359,46,4615.22,100.3308695652174,206,0.3695652173913043,10,1,4,4,9,At Risk
CUST04158,63,14,1466.8600000000001,104.7757142857143,74,0.2857142857142857,5,4,3,3,10,Loyal Customers
CUST04159,253,8,897.0,112.125,40,0.375,4,1,2,2,5,Lost Customers
CUST04160,64,16,1651.51,103.219375,89,0.6875,9,4,3,3,10,Loyal Customers
CUST04161,27,10,691.06,69.106,60,0.3,5,5,3,2,10,Loyal Customers
CUST04162,229,5,224.79,44.958,32,0.2,4,1,2,1,4,Lost Customers
CUST04163,71,200,24632.43,123.16215,1016,0.315,10,4,5,5,14,Champions
CUST04164,117,11,612.66,55.696363636363635,48,0.36363636363636365,5,2,3,2,7,Potential Loyalists
CUST04165,91,1,41.95,41.95,7,0.0,1,3,1,1,5,Potential Loyalists
CUST04166,22,131,13661.41,104.28557251908397,634,0.22137404580152673,10,5,5,5,15,Champions
CUST04167,19,73,8485.49,116.23958904109588,320,0.2876712328767123,10,5,5,5,15,Champions
CUST04168,226,1,695.23,695.23,1,0.0,1,1,1,2,4,Lost Customers
CUST04169,46,53,3761.7599999999998,70.9766037735849,268,0.22641509433962265,10,4,4,4,12,Champions
CUST04170,177,3,591.85,197.28333333333333,13,0.0,2,2,2,2,6,Lost Customers
CUST04171,145,25,2247.31,89.8924,115,0.44,9,2,4,3,9,At Risk
CUST04172,81,8,908.58,113.5725,48,0.25,5,3,2,2,7,Potential Loyalists
CUST04173,75,9,763.91,84.87888888888888,49,0.4444444444444444,5,3,2,2,7,Potential Loyalists
CUST04174,95,4,322.46,80.615,17,0.5,4,3,2,2,7,Potential Loyalists
CUST04175,47,28,1392.17,49.72035714285715,151,0.21428571428571427,7,4,4,3,11,Champions
CUST04176,46,56,4898.06,87.46535714285714,302,0.14285714285714285,10,4,5,4,13,Champions
CUST04177,195,24,2164.0299999999997,90.16791666666666,129,0.2916666666666667,8,2,4,3,9,At Risk
CUST04178,484,16,772.06,48.25375,97,0.25,6,1,3,2,6,Potential Loyalists
CUST04179,218,8,516.89,64.61125,34,0.125,5,2,2,2,6,Lost Customers
CUST04180,306,2,96.1,48.05,14,1.0,2,1,1,1,3,Lost Customers
CUST04181,15,200,19815.2,99.07600000000001,1024,0.345,10,5,5,5,15,Champions
CUST04182,80,33,3230.61,97.89727272727274,156,0.42424242424242425,10,3,4,4,11,Loyal Customers
CUST04183,72,12,1258.11,104.84249999999999,54,0.3333333333333333,7,3,3,3,9,Loyal Customers
CUST04184,81,25,2080.95,83.238,115,0.2,6,3,4,3,10,Loyal Customers
CUST04185,121,7,686.54,98.07714285714285,37,0.2857142857142857,3,2,2,2,6,Lost Customers
CUST04186,63,9,592.8100000000001,65.86777777777779,37,0.1111111111111111,5,4,2,2,8,Recent Customers
CUST04187,72,2,273.81,136.905,7,0.5,1,3,1,1,5,Potential Loyalists
CUST04188,44,24,1485.29,61.88708333333333,110,0.25,9,4,4,3,11,Champions
CUST04189,50,11,1173.31,106.66454545454545,62,0.5454545454545454,7,4,3,3,10,Loyal Customers
CUST04190,128,8,620.24,77.53,38,0.25,3,2,2,2,6,Lost Customers
CUST04191,135,15,700.51,46.70066666666666,64,0.4,6,2,3,2,7,Potential Loyalists
CUST04192,14,43,5721.49,133.0579069767442,233,0.20930232558139536,10,5,4,4,13,Champions
CUST04193,117,20,2083.96,104.19800000000001,109,0.25,6,2,3,3,8,Potential Loyalists
CUST04194,155,64,5105.33,79.77078125,289,0.265625,10,2,5,4,11,At Risk
CUST04195,34,24,2456.29,102.34541666666667,121,0.25,8,5,4,3,12,Champions
CUST04196,88,32,2950.55,92.2046875,158,0.375,9,3,4,4,11,Loyal Customers
CUST04197,19,26,2358.1,90.69615384615385,117,0.15384615384615385,10,5,4,3,12,Champions
CUST04198,45,198,19245.09,97.19742424242425,1028,0.3282828282828283,10,4,5,5,14,Champions
CUST04199,153,13,1115.22,85.78615384615385,51,0.23076923076923078,7,2,3,3,8,Potential Loyalists
CUST04200,50,40,3773.62,94.34049999999999,226,0.25,10,4,4,4,12,Champions
CUST04201,32,1,193.71,193.71,6,0.0,1,5,1,1,7,Recent Customers
CUST04202,269,3,214.64,71.54666666666667,13,0.3333333333333333,3,1,2,1,4,Lost Customers
CUST04203,36,10,536.83,53.68300000000001,49,0.4,6,5,3,2,10,Loyal Customers
CUST04204,88,40,2414.11,60.35275,217,0.25,10,3,4,3,10,Loyal Customers
CUST04205,344,22,2692.43,122.38318181818181,107,0.22727272727272727,9,1,3,4,8,Potential Loyalists
CUST04206,54,6,574.8,95.8,30,0.3333333333333333,5,4,2,2,8,Recent Customers
CUST04207,24,49,3042.51,62.09204081632654,228,0.30612244897959184,10,5,4,4,13,Champions
CUST04208,55,61,6316.0,103.54098360655738,303,0.2786885245901639,10,4,5,5,14,Champions
CUST04209,387,3,278.84,92.94666666666666,16,0.3333333333333333,3,1,2,1,4,Lost Customers
CUST04210,67,20,927.51,46.3755,85,0.4,7,4,3,2,9,Loyal Customers
CUST04211,427,20,2262.2599999999998,113.11299999999999,115,0.35,8,1,3,3,7,Potential Loyalists
CUST04212,59,71,6305.17,88.80521126760563,362,0.30985915492957744,10,4,5,5,14,Champions
CUST04213,64,6,361.46000000000004,60.24333333333334,24,0.5,4,4,2,2,8,Recent Customers
CUST04214,144,4,282.74,70.685,22,0.25,3,2,2,1,5,Lost Customers
CUST04215,302,56,5368.02,95.8575,266,0.35714285714285715,9,1,5,4,10,At Risk
CUST04216,16,2,77.76,38.88,10,0.5,1,5,1,1,7,Recent Customers
CUST04217,83,74,8453.31,114.23391891891892,363,0.22972972972972974,10,3,5,5,13,Loyal Customers
CUST04218,91,19,2176.87,114.5721052631579,105,0.21052631578947367,8,3,3,3,9,Loyal Customers
CUST04219,238,1,113.92,113.92,5,0.0,1,1,1,1,3,Lost Customers
CUST04220,314,2,62.97,31.485,5,0.5,1,1,1,1,3,Lost Customers
CUST04221,28,17,1561.05,91.8264705882353,89,0.23529411764705882,8,5,3,3,11,Loyal Customers
CUST04222,341,14,876.75,62.625,61,0.14285714285714285,6,1,3,2,6,Potential Loyalists
CUST04223,70,45,10042.5,223.16666666666666,238,0.28888888888888886,10,4,4,5,13,Champions
CUST04224,117,1,24.54,24.54,3,0.0,1,2,1,1,4,Lost Customers
CUST04225,129,1,71.87,71.87,5,0.0,1,2,1,1,4,Lost Customers
CUST04226,72,12,1530.42,127.53500000000001,55,0.25,7,3,3,3,9,Loyal Customers
CUST04227,74,59,4899.53,83.0428813559322,323,0.3559322033898305,10,3,5,4,12,Loyal Customers
CUST04228,107,8,1147.28,143.41,41,0.25,6,2,2,3,7,Lost Customers
CUST04229,376,23,2463.5099999999998,107.1091304347826,104,0.2608695652173913,9,1,3,3,7,Potential Loyalists
CUST04230,55,143,12153.210000000001,84.98748251748252,709,0.2867132867132867,10,4,5,5,14,Champions
CUST04231,70,17,1740.18,102.36352941176472,87,0.35294117647058826,8,4,3,3,10,Loyal Customers
